[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Vial	Excluded	Inj. Vol.	
Unknown	NPOC	351	351	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:08:51 PM	1	1	NPOC	28.24	29.24	9.972	10.35	NPOC:10.35mg/L	NPOC:10.35mg/L	53	1	50	
Unknown	NPOC	351	351	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:11:30 PM	1	2	NPOC	31.06	29.24	11.03	10.35	NPOC:10.35mg/L	NPOC:10.35mg/L	53	1	50	
Unknown	NPOC	351	351	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:14:11 PM	1	3	NPOC	29.48	29.24	10.44	10.35	NPOC:10.35mg/L	NPOC:10.35mg/L	53	0	50	
Unknown	NPOC	351	351	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:16:49 PM	1	4	NPOC	29.19	29.24	10.33	10.35	NPOC:10.35mg/L	NPOC:10.35mg/L	53	0	50	
Unknown	NPOC	351	351	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:19:32 PM	1	5	NPOC	29.04	29.24	10.27	10.35	NPOC:10.35mg/L	NPOC:10.35mg/L	53	0	50	
Unknown	NPOC	364	364	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:24:36 PM	1	1	NPOC	23.24	23.76	8.101	8.296	NPOC:8.296mg/L	NPOC:8.296mg/L	54	0	50	
Unknown	NPOC	364	364	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:27:19 PM	1	2	NPOC	24.02	23.76	8.393	8.296	NPOC:8.296mg/L	NPOC:8.296mg/L	54	0	50	
Unknown	NPOC	364	364	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:29:58 PM	1	3	NPOC	24.02	23.76	8.393	8.296	NPOC:8.296mg/L	NPOC:8.296mg/L	54	0	50	
Unknown	NPOC	343	343	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:38:28 PM	1	1	NPOC	24.95	25.11	8.741	8.801	NPOC:8.801mg/L	NPOC:8.801mg/L	55	0	50	
Unknown	NPOC	343	343	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:40:56 PM	1	2	NPOC	24.97	25.11	8.748	8.801	NPOC:8.801mg/L	NPOC:8.801mg/L	55	0	50	
Unknown	NPOC	343	343	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:43:38 PM	1	3	NPOC	25.41	25.11	8.913	8.801	NPOC:8.801mg/L	NPOC:8.801mg/L	55	0	50	
Unknown	NPOC	286	286	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:48:53 PM	1	1	NPOC	16.20	16.39	5.467	5.538	NPOC:5.538mg/L	NPOC:5.538mg/L	56	0	50	
Unknown	NPOC	286	286	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:51:40 PM	1	2	NPOC	16.73	16.39	5.665	5.538	NPOC:5.538mg/L	NPOC:5.538mg/L	56	0	50	
Unknown	NPOC	286	286	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:54:20 PM	1	3	NPOC	16.24	16.39	5.482	5.538	NPOC:5.538mg/L	NPOC:5.538mg/L	56	0	50	
Unknown	NPOC	247	247	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 10:59:23 PM	1	1	NPOC	16.54	16.83	5.594	5.702	NPOC:5.702mg/L	NPOC:5.702mg/L	57	0	50	
Unknown	NPOC	247	247	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:01:57 PM	1	2	NPOC	17.11	16.83	5.807	5.702	NPOC:5.702mg/L	NPOC:5.702mg/L	57	0	50	
Unknown	NPOC	247	247	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:04:39 PM	1	3	NPOC	16.84	16.83	5.706	5.702	NPOC:5.702mg/L	NPOC:5.702mg/L	57	0	50	
Unknown	NPOC	249	249	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:09:40 PM	1	1	NPOC	17.71	17.93	6.032	6.114	NPOC:6.114mg/L	NPOC:6.114mg/L	58	0	50	
Unknown	NPOC	249	249	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:12:08 PM	1	2	NPOC	17.95	17.93	6.122	6.114	NPOC:6.114mg/L	NPOC:6.114mg/L	58	0	50	
Unknown	NPOC	249	249	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:14:40 PM	1	3	NPOC	18.13	17.93	6.189	6.114	NPOC:6.114mg/L	NPOC:6.114mg/L	58	0	50	
Unknown	NPOC	13	13	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:19:55 PM	1	1	NPOC	29.76	30.07	10.54	10.66	NPOC:10.66mg/L	NPOC:10.66mg/L	59	0	50	
Unknown	NPOC	13	13	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:22:35 PM	1	2	NPOC	30.41	30.07	10.78	10.66	NPOC:10.66mg/L	NPOC:10.66mg/L	59	0	50	
Unknown	NPOC	13	13	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:25:13 PM	1	3	NPOC	30.05	30.07	10.65	10.66	NPOC:10.66mg/L	NPOC:10.66mg/L	59	0	50	
Unknown	NPOC	386	386	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:30:27 PM	1	1	NPOC	27.34	27.47	9.635	9.683	NPOC:9.683mg/L	NPOC:9.683mg/L	60	0	50	
Unknown	NPOC	386	386	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:33:04 PM	1	2	NPOC	27.53	27.47	9.706	9.683	NPOC:9.683mg/L	NPOC:9.683mg/L	60	0	50	
Unknown	NPOC	386	386	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:35:48 PM	1	3	NPOC	27.53	27.47	9.706	9.683	NPOC:9.683mg/L	NPOC:9.683mg/L	60	0	50	
Unknown	NPOC	326	326	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:41:13 PM	1	1	NPOC	50.67	50.49	18.37	18.30	NPOC:18.30mg/L	NPOC:18.30mg/L	61	0	50	
Unknown	NPOC	326	326	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:44:04 PM	1	2	NPOC	50.25	50.49	18.21	18.30	NPOC:18.30mg/L	NPOC:18.30mg/L	61	0	50	
Unknown	NPOC	326	326	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:46:52 PM	1	3	NPOC	50.54	50.49	18.32	18.30	NPOC:18.30mg/L	NPOC:18.30mg/L	61	0	50	
Unknown	NPOC	367	367	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:52:09 PM	1	1	NPOC	57.93	58.25	21.08	21.20	NPOC:21.20mg/L	NPOC:21.20mg/L	62	0	50	
Unknown	NPOC	367	367	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:54:59 PM	1	2	NPOC	58.77	58.25	21.40	21.20	NPOC:21.20mg/L	NPOC:21.20mg/L	62	0	50	
Unknown	NPOC	367	367	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/14/2020 11:57:42 PM	1	3	NPOC	58.05	58.25	21.13	21.20	NPOC:21.20mg/L	NPOC:21.20mg/L	62	0	50	
Unknown	NPOC	336	336	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:03:06 AM	1	1	NPOC	52.50	52.54	19.05	19.07	NPOC:19.07mg/L	NPOC:19.07mg/L	63	0	50	
Unknown	NPOC	336	336	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:05:57 AM	1	2	NPOC	52.44	52.54	19.03	19.07	NPOC:19.07mg/L	NPOC:19.07mg/L	63	0	50	
Unknown	NPOC	336	336	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:08:57 AM	1	3	NPOC	52.68	52.54	19.12	19.07	NPOC:19.07mg/L	NPOC:19.07mg/L	63	0	50	
Unknown	NPOC	379	379	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:14:11 AM	1	1	NPOC	41.25	41.66	14.84	14.99	NPOC:14.99mg/L	NPOC:14.99mg/L	64	0	50	
Unknown	NPOC	379	379	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:16:55 AM	1	2	NPOC	42.04	41.66	15.14	14.99	NPOC:14.99mg/L	NPOC:14.99mg/L	64	0	50	
Unknown	NPOC	379	379	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:19:31 AM	1	3	NPOC	41.69	41.66	15.01	14.99	NPOC:14.99mg/L	NPOC:14.99mg/L	64	0	50	
Unknown	NPOC	359	359	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:24:34 AM	1	1	NPOC	22.27	22.62	7.738	7.868	NPOC:7.868mg/L	NPOC:7.868mg/L	65	0	50	
Unknown	NPOC	359	359	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:27:06 AM	1	2	NPOC	23.41	22.62	8.165	7.868	NPOC:7.868mg/L	NPOC:7.868mg/L	65	1	50	
Unknown	NPOC	359	359	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:29:38 AM	1	3	NPOC	22.54	22.62	7.839	7.868	NPOC:7.868mg/L	NPOC:7.868mg/L	65	0	50	
Unknown	NPOC	359	359	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:32:17 AM	1	4	NPOC	23.04	22.62	8.026	7.868	NPOC:7.868mg/L	NPOC:7.868mg/L	65	0	50	
Unknown	NPOC	290	290	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:37:36 AM	1	1	NPOC	51.48	51.61	18.67	18.72	NPOC:18.72mg/L	NPOC:18.72mg/L	66	0	50	
Unknown	NPOC	290	290	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:40:29 AM	1	2	NPOC	52.05	51.61	18.88	18.72	NPOC:18.72mg/L	NPOC:18.72mg/L	66	0	50	
Unknown	NPOC	290	290	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:43:11 AM	1	3	NPOC	51.29	51.61	18.60	18.72	NPOC:18.72mg/L	NPOC:18.72mg/L	66	0	50	
Unknown	NPOC	373	373	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:48:20 AM	1	1	NPOC	21.38	21.47	7.405	7.439	NPOC:7.439mg/L	NPOC:7.439mg/L	67	0	50	
Unknown	NPOC	373	373	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:51:00 AM	1	2	NPOC	21.49	21.47	7.446	7.439	NPOC:7.439mg/L	NPOC:7.439mg/L	67	0	50	
Unknown	NPOC	373	373	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:53:36 AM	1	3	NPOC	21.54	21.47	7.465	7.439	NPOC:7.439mg/L	NPOC:7.439mg/L	67	0	50	
Unknown	NPOC	252	252	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 12:58:56 AM	1	1	NPOC	26.38	26.69	9.276	9.392	NPOC:9.392mg/L	NPOC:9.392mg/L	68	0	50	
Unknown	NPOC	252	252	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:01:29 AM	1	2	NPOC	28.52	26.69	10.08	9.392	NPOC:9.392mg/L	NPOC:9.392mg/L	68	1	50	
Unknown	NPOC	252	252	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:04:02 AM	1	3	NPOC	26.59	26.69	9.355	9.392	NPOC:9.392mg/L	NPOC:9.392mg/L	68	0	50	
Unknown	NPOC	252	252	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:06:37 AM	1	4	NPOC	27.10	26.69	9.546	9.392	NPOC:9.392mg/L	NPOC:9.392mg/L	68	0	50	
Unknown	NPOC	189	189	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:12:02 AM	1	1	NPOC	181.8	182.9	67.43	67.85	NPOC:67.85mg/L	NPOC:67.85mg/L	69	0	50	
Unknown	NPOC	189	189	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:15:00 AM	1	2	NPOC	184.8	182.9	68.56	67.85	NPOC:67.85mg/L	NPOC:67.85mg/L	69	0	50	
Unknown	NPOC	189	189	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:17:58 AM	1	3	NPOC	182.1	182.9	67.55	67.85	NPOC:67.85mg/L	NPOC:67.85mg/L	69	0	50	
Unknown	NPOC	183	183	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:23:00 AM	1	1	NPOC	16.77	17.11	5.680	5.807	NPOC:5.807mg/L	NPOC:5.807mg/L	70	0	50	
Unknown	NPOC	183	183	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:25:34 AM	1	2	NPOC	17.16	17.11	5.826	5.807	NPOC:5.807mg/L	NPOC:5.807mg/L	70	0	50	
Unknown	NPOC	183	183	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:28:11 AM	1	3	NPOC	16.43	17.11	5.553	5.807	NPOC:5.807mg/L	NPOC:5.807mg/L	70	1	50	
Unknown	NPOC	183	183	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:30:44 AM	1	4	NPOC	17.40	17.11	5.916	5.807	NPOC:5.807mg/L	NPOC:5.807mg/L	70	0	50	
Unknown	NPOC	287	287	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:36:11 AM	1	1	NPOC	42.82	43.41	15.43	15.65	NPOC:15.65mg/L	NPOC:15.65mg/L	71	0	50	
Unknown	NPOC	287	287	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:38:51 AM	1	2	NPOC	44.13	43.41	15.92	15.65	NPOC:15.65mg/L	NPOC:15.65mg/L	71	0	50	
Unknown	NPOC	287	287	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:41:33 AM	1	3	NPOC	43.29	43.41	15.60	15.65	NPOC:15.65mg/L	NPOC:15.65mg/L	71	0	50	
Unknown	NPOC	317	317	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:46:36 AM	1	1	NPOC	15.58	15.81	5.235	5.321	NPOC:5.321mg/L	NPOC:5.321mg/L	72	0	50	
Unknown	NPOC	317	317	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:49:13 AM	1	2	NPOC	16.12	15.81	5.437	5.321	NPOC:5.321mg/L	NPOC:5.321mg/L	72	0	50	
Unknown	NPOC	317	317	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.2020_10_14_12_21_33.cal	1.00		10/15/2020 1:51:51 AM	1	3	NPOC	15.73	15.81	5.291	5.321	NPOC:5.321mg/L	NPOC:5.321mg/L	72	0	50	
Unknown	NPOC	369	369	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	361	361	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	292	292	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	270	270	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	282	282	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	191	191	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	263	263	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	349	349	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	377	377	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	338	338	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	365	365	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	339	339	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	293	293	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	268	268	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	300	300	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	182	182	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	242	242	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	45	45	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	C0	C0	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
Unknown	NPOC	C10	C10	C:\TOC-L\CalCurves\Randi_Jones_October_24_2019.cal		1.00		
