"tableName","colName","units","description","updateID"
"LAKE_BATHYMETRY","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"LAKES","lakeID","NA","Two-letter lake ID code. For rules on assigning lakeID's, see ""Database rules and vocabulary 20130503.pdf""","figshareUnits.20200812"
"LAKES","lakeName","NA","Lake name","figshareUnits.20200812"
"LAKES","state","NA","State where the lake is located","figshareUnits.20200812"
"LAKES","county","NA","County where the lake is located","figshareUnits.20200812"
"LAKES","city","NA","Nearest city to the lake","figshareUnits.20200812"
"LAKES","surfaceArea","ha","Surface area of the lake","figshareUnits.20200812"
"LAKES","maxDepth","m","Maximum depth of the lake","figshareUnits.20200812"
"LAKES","lat","decimal degrees","Latitude of lake centroid. Currently, this is not always the centroid: sometimes boat launch, sometimes taken from WBIC or Google maps, etc. Will be standardized in the next update.","figshareUnits.20200812"
"LAKES","long","decimal degrees","Longitude of lake centroid. Currently, this is not always the centroid: sometimes boat launch, sometimes taken from WBIC or Google maps, etc. Will be standardized in the next update.","figshareUnits.20200812"
"LAKES","latLongSource","NA","Where the lat/long coordinates came from. Should first try the lat/long finder app, then google maps by clicking on lake centroid, then another source if the previous two don't work.","lakesLatLongUpdate.20201005"
"LAKES","WBIC","NA","Wisconsin water body identification code","units.20180522"
"LAKES","comments","NA","Comments about the lake: e.g. how to access, lat/long for boat launch, special concerns","figshareUnits.20200812"
"LAKES_GIS","lakeID","NA","lake ID: see LAKES","figshareUnits.20200812"
"LAKES_GIS","watershedID","NA","based on HD_12_DS","originalDB.20160217"
"LAKES_GIS","water","m2","11 - NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","urban_openSpace","m2","21- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","urban_lowIntensity","m2","22- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","urban_mediumIntensity","m2","23- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","urban_highIntensity","m2","24- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","barrenLand","m2","31, Rock/Sand- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","deciduousForest","m2","41- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","evergreenForest","m2","42- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","mixedForest","m2","43- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","shrub_scrub","m2","52- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","grassland_herbaceous","m2","71- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","pasture_hay","m2","81- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","cultivatedCrops","m2","82- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","woodyWetlands","m2","90- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","emergentHerbaceousWetlands","m2","95- NLCD 2006 category, area m^2","originalDB.20160217"
"LAKES_GIS","totalArea","m2","sum of all land cover categories, m^2","originalDB.20160217"
"LIMNO_PROFILES","projectID","NA","Project associated with this profile; see PROJECTS","figshareUnits.20200812"
"LIMNO_PROFILES","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"LIMNO_PROFILES","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"LIMNO_PROFILES","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"LIMNO_PROFILES","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"LIMNO_PROFILES","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"LIMNO_PROFILES","depthClass","NA","NA","originalDB.20160217"
"LIMNO_PROFILES","depthTop","m","first or only depth","figshareUnits.20200812"
"LIMNO_PROFILES","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"LIMNO_PROFILES","temp","C","NA","originalDB.20160217"
"LIMNO_PROFILES","DOmgL","mg/L","NA","originalDB.20160217"
"LIMNO_PROFILES","DOsat","%sat","NA","originalDB.20160217"
"LIMNO_PROFILES","SpC","uS/cm","Specific Cond","originalDB.20160217"
"LIMNO_PROFILES","pH","NA","NA","originalDB.20160217"
"LIMNO_PROFILES","ORP","mV","NA","originalDB.20160217"
"LIMNO_PROFILES","PAR","umol/m2/s","NA","originalDB.20160217"
"LIMNO_PROFILES","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"LIMNO_PROFILES","comments","NA","NA","originalDB.20160217"
"LIPID_EXTRACTIONS","extractionID","NA","NA","originalDB.20160217"
"LIPID_EXTRACTIONS","extractionDate","YYYY-MM-DD","date when extraction was taken","figshareUnits.20200812"
"LIPID_EXTRACTIONS","lipidID","NA","NA","originalDB.20160217"
"LIPID_EXTRACTIONS","extractionWt_mg","mg","NA","originalDB.20160217"
"LIPID_EXTRACTIONS","lipidWt_mg","mg","NA","originalDB.20160217"
"LIPID_EXTRACTIONS","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"LIPID_EXTRACTIONS","totalFilterVol_mL","mL","total volume filtered for all filters used in extraction","originalDB.20160217"
"LIPID_EXTRACTIONS","comments","NA","NA","originalDB.20160217"
"LIPID_SAMPLES","projectID","NA","Project associated with this profile; see PROJECTS","figshareUnits.20200812"
"LIPID_SAMPLES","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"LIPID_SAMPLES","lipidID","NA","NA","originalDB.20160217"
"LIPID_SAMPLES","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"LIPID_SAMPLES","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"LIPID_SAMPLES","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"LIPID_SAMPLES","depthClass","NA","NA","originalDB.20160217"
"LIPID_SAMPLES","depthTop","m","first or only depth","figshareUnits.20200812"
"LIPID_SAMPLES","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"LIPID_SAMPLES","sampleType","NA","NA","originalDB.20160217"
"LIPID_SAMPLES","taxa","NA","NA","originalDB.20160217"
"LIPID_SAMPLES","filterVolume_mL","mL","NA","originalDB.20160217"
"LIPID_SAMPLES","comments","NA","NA","originalDB.20160217"
"LITERATURE_DATA","lakeIDClass","NA","Source/type of number in lakeID, e.g. WBIC","figshareUnits.20200812"
"LITERATURE_DATA","lakeID","NA","lake ID number from source indicated in lakeIDClass column","figshareUnits.20200812"
"LITERATURE_DATA","lakeName","NA","lake name, if applicable. Source?","figshareUnits.20200812"
"LITERATURE_DATA","county","NA","County where the lake is located","figshareUnits.20200812"
"LITERATURE_DATA","state","NA","state where the lake is located","figshareUnits.20200812"
"LITERATURE_DATA","surfaceArea_ha","ha","lake surface area","figshareUnits.20200812"
"LITERATURE_DATA","maxDepth_m","m","lake max depth","figshareUnits.20200812"
"LITERATURE_DATA","meanDepth_m","m","lake mean depth","figshareUnits.20200812"
"LITERATURE_DATA","publicLanding","yes/no","Does the lake have a public landing?","figshareUnits.20200812"
"LITERATURE_DATA","publicBeach","yes/no","Does the lake have a public beach?","figshareUnits.20200812"
"LITERATURE_DATA","publicPark","yes/no","Does the lake have a public park?","figshareUnits.20200812"
"LITERATURE_DATA","fishPresent","NA","List of fish species known to be present","figshareUnits.20200812"
"LITERATURE_DATA","lakeType","NA","seepage, drainage, etc","originalDB.20160217"
"LITERATURE_DATA","lakeLatitute","NA","NA","originalDB.20160217"
"LITERATURE_DATA","lakeLongitude","NA","NA","originalDB.20160217"
"LITERATURE_DATA","perimeter_m","m","lake perimeter","figshareUnits.20200812"
"LITERATURE_DATA","elevationNED_m","m","NA","originalDB.20160217"
"LITERATURE_DATA","upstreamLakeArea_m2","m2","NA","originalDB.20160217"
"LITERATURE_DATA","upstreamWetlandArea_m2","m2","NA","originalDB.20160217"
"LITERATURE_DATA","upstreamLandArea_m2","m2","NA","originalDB.20160217"
"LITERATURE_DATA","upstreamTotalArea_m2","m2","NA","originalDB.20160217"
"LITERATURE_DATA","watershedArea_m2","m2","NA","originalDB.20160217"
"LITERATURE_DATA","watershedPerimeter_m","m","NA","originalDB.20160217"
"LITERATURE_DATA","dataImputed","yes/no","data imputed - not measured","figshareUnits.20200812"
"LITERATURE_DATA","siteName","NA","site within the lake, e.g. pelagic","figshareUnits.20200812"
"LITERATURE_DATA","siteLatitude","NA","latitude of the site in siteName","figshareUnits.20200812"
"LITERATURE_DATA","siteLongitude","NA","longitude of the site in siteName","figshareUnits.20200812"
"LITERATURE_DATA","siteMaxDepth_m","m","maximum depth of the site in siteName","originalDB.20160217"
"LITERATURE_DATA","sampleDate","YYYY-MM-DD","NA","figshareUnits.20200812"
"LITERATURE_DATA","sampleDepth_m","m","NA","originalDB.20160217"
"LITERATURE_DATA","parameter","see units","what was measured","figshareUnits.20200812"
"LITERATURE_DATA","value","see units","value of the measured parameter","figshareUnits.20200812"
"LITERATURE_DATA","units","NA","units of the measured parameter","figshareUnits.20200812"
"LITERATURE_DATA","source","NA","source of data","originalDB.20160217"
"LITERATURE_DATA","comments","NA","NA","originalDB.20160217"
"METADATA","metadataID","NA","ID linking samples in other tables to associated metadata files","figshareUnits.20200812"
"METADATA","dateCreated","NA","date metadata file was created/added to Box (ideally those two things should happen on the same date)","figshareUnits.20200812"
"METADATA","metadata","NA","brief metadata description: either in addition to or instead of a description in a separate document","figshareUnits.20200812"
"METADATA","file","NA","name of the metadata file where more information is stored","figshareUnits.20200812"
"METADATA","filePath","NA","location of file","units.20180522"
"MOLECULAR_PROCESSED","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"MOLECULAR_PROCESSED","molecularID","NA","NA","originalDB.20160217"
"MOLECULAR_PROCESSED","processedID","NA","NA","originalDB.20160217"
"MOLECULAR_PROCESSED","extractionDate","YYYY-MM-DD","date when the extraction was performed","figshareUnits.20200812"
"MOLECULAR_PROCESSED","molecule","NA","what type of molecule was extracted","figshareUnits.20200812"
"MOLECULAR_PROCESSED","elutionVol","uL","volume of elution used in the extraction","figshareUnits.20200812"
"MOLECULAR_PROCESSED","initialConc","ng/uL","NA","originalDB.20160217"
"MOLECULAR_PROCESSED","remainingVol","uL","NA","originalDB.20160217"
"MOLECULAR_PROCESSED","boxNum","NA","the freezer box in which the sample is stored","originalDB.20160217"
"MOLECULAR_PROCESSED","cellNum","NA","location in box","originalDB.20160217"
"MOLECULAR_PROCESSED","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"MOLECULAR_PROCESSED","comments","NA","NA","originalDB.20160217"
"MOLECULAR_SAMPLE","projectID","NA","project affiliated with this data; see PROJECTS","originalDB.20160217"
"MOLECULAR_SAMPLE","sampleID","NA","unique string for each sampling event; see SAMPLES","originalDB.20160217"
"MOLECULAR_SAMPLE","molecularID","NA","NA","originalDB.20160217"
"MOLECULAR_SAMPLE","siteName","NA","site where the sample was taken; see SITES","originalDB.20160217"
"MOLECULAR_SAMPLE","sampleDate","NA","date when the sample was taken","originalDB.20160217"
"MOLECULAR_SAMPLE","sampleDateTime","NA","date and time when the sample was taken","originalDB.20160217"
"MOLECULAR_SAMPLE","depthClass","NA","NA","originalDB.20160217"
"MOLECULAR_SAMPLE","depthTop","m","first or only depth","figshareUnits.20200812"
"MOLECULAR_SAMPLE","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"MOLECULAR_SAMPLE","sampleType","NA","type of sample","originalDB.20160217"
"MOLECULAR_SAMPLE","filterVol","mL","NA","originalDB.20160217"
"MOLECULAR_SAMPLE","boxNum","NA","the freezer box in which the sample is stored","figshareUnits.20200812"
"MOLECULAR_SAMPLE","cellNum","NA","location in box","figshareUnits.20200812"
"MOLECULAR_SAMPLE","remainingSample","mL or filter fraction","NA","originalDB.20160217"
"MOLECULAR_SAMPLE","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"MOLECULAR_SAMPLE","comments","NA","NA","originalDB.20160217"
"OTU","habitat","NA","habitat where the organism in question lives","figshareUnits.20200812"
"OTU","grouping","NA","type of organism","figshareUnits.20200812"
"OTU","supergroup","NA","higher-level taxonomic grouping than order, if needed","OTUbenthicInvertsTaxonomyUpdate.2020"
"OTU","orderTax","NA","taxonomic order","figshareUnits.20200812"
"OTU","subfamily","NA","taxonomic subfamily","OTUbenthicInvertsTaxonomyUpdate.2020"
"OTU","tribe","NA","taxonomic tribe","OTUbenthicInvertsTaxonomyUpdate.2020"
"OTU","family","NA","taxonomic family","figshareUnits.20200812"
"OTU","genus","NA","taxonomic genus","figshareUnits.20200812"
"OTU","species","NA","taxonomic species","figshareUnits.20200812"
"OTU","commonName","NA","common name, if applicable","figshareUnits.20200812"
"OTU","abbreviation","NA","NA","originalDB.20160217"
"OTU","otu","NA","most specific taxonomic category","figshareUnits.20200812"
"PIEZOMETERS_INSTALL","siteID","NA","location of the piezometer","figshareUnits.20200812"
"PIEZOMETERS_INSTALL","installDate","NA","date of piezometer installation","figshareUnits.20200812"
"PIEZOMETERS_INSTALL","removalDate","NA","date of piezometer removal, if removed","figshareUnits.20200812"
"PIEZOMETERS_INSTALL","piezLength_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","piezDiameter_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","heightAboveSeds_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","insertionDepth_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","waterDepth_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","screenHeight_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","screenLength_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","screenInterval_m","m","NA","originalDB.20160217"
"PIEZOMETERS_INSTALL","conductivity_m_day","m/day","measured with hydraulic conductivity slug tests","originalDB.20160217"
"PIEZOMETERS_INSTALL","metadataID","NA","metadata associated with this piezometer install; see METADATA","figshareUnits.20200812"
"PIEZOMETERS_INSTALL","comments","NA","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"PIEZOMETERS_LAKE","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"PIEZOMETERS_LAKE","lakeID","NA","lake where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_LAKE","siteName","NA","site of the piezometer, including lakeID","figshareUnits.20200812"
"PIEZOMETERS_LAKE","dateSample","YYYY-MM-DD","date of sample","figshareUnits.20200812"
"PIEZOMETERS_LAKE","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time of sample","figshareUnits.20200812"
"PIEZOMETERS_LAKE","depthClass","NA","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","depthTop","m","first or only depth","figshareUnits.20200812"
"PIEZOMETERS_LAKE","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"PIEZOMETERS_LAKE","lakeLevel_m","m","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","wellLevel_m","m","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","pumped","NA","yes/no pumped water out of well for conductivity tests, etc...","originalDB.20160217"
"PIEZOMETERS_LAKE","wellLevelCorrected_m","m","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","hydraulicHead_m","m","negative head means that well level is below lake level","originalDB.20160217"
"PIEZOMETERS_LAKE","metadataID","NA","metadata associated with this sample; see METADATA","originalDB.20160217"
"PIEZOMETERS_LAKE","comments","NA","NA","originalDB.20160217"
"PIEZOMETERS_LAKE","flag","NA","1= potentially bad data (see comments section), 0= good data","units.20170615"
"PIEZOMETERS_SENSORS","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","lakeID","NA","lake where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","siteName","NA","site where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","depthClass","NA","NA","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","depthTop","m","first or only depth","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","wellLevel_m","m","top of piezometer to water in well measured with solinst water depth sensor","unitsFix.20190606"
"PIEZOMETERS_SENSORS","wellLevelCorrected_m","m","actual depth of water level after accounting for water displaced by solinst sensor (adding 0.013m to depth); Water is not displaced in the WholeLake measurements because these pipes have holes open to the surrounding lake","unitsFix.20190606"
"PIEZOMETERS_SENSORS","chainLength_m","m","measured length of chain from where the chain rests on the piezometer eyebolt (e.g. top of inside of the dog collar clip) to the center of the sensor hole where it makes pressure measurements.","unitsFix.20190606"
"PIEZOMETERS_SENSORS","eyeBoltBelowTopOfPiez_m","m","measured distance between the top of the piezometer and the top of the eyebolt to which the piezometer sensor chain clips. This distance should be constant for each piezometer while the chainlength could varying depending on deployment.","unitsFix.20190606"
"PIEZOMETERS_SENSORS","sensorDepth_m","m","depth of sensor below the top of the piezometer. This is calculated as the chainlength plus the eyeBoltBelowTopOfPiez distance","unitsFix.20190606"
"PIEZOMETERS_SENSORS","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"PIEZOMETERS_SENSORS","comments","NA","NA","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","siteName","NA","site where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","surveyTrackID","NA","ID for which survey track the piezometer or weir was connected to","unitsFix.20190606"
"PIEZOMETERS_SURVEYING","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","depthClass","NA","NA","unitsFix.20190606"
"PIEZOMETERS_SURVEYING","depthTop","m","first or only depth","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","topOfPiezAboveLakeLevel_m","m","height the top of the piezometer was above the lake level (lakeID) at that dateTimeSample","unitsFix.20190606"
"PIEZOMETERS_SURVEYING","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"PIEZOMETERS_SURVEYING","comments","NA","NA","unitsFix.20190606"
"PIEZOMETERS_UPLAND","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","lakeID","NA","lake where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","siteName","NA","site where the piezometer is located","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","depthClass","NA","NA","unitsFix.20190606"
"PIEZOMETERS_UPLAND","depthTop","m","first or only depth","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","wellLevel_m","m","NA","originalDB.20160217"
"PIEZOMETERS_UPLAND","pumped","NA","yes/no pumped water out of well for conductivity tests, etc...","originalDB.20160217"
"PIEZOMETERS_UPLAND","wellLevelCorrected_m","m","NA","originalDB.20160217"
"PIEZOMETERS_UPLAND","wellHeightAboveGround_m","m","NA","originalDB.20160217"
"PIEZOMETERS_UPLAND","waterTable_m","m","how far water table is from soil surface","originalDB.20160217"
"PIEZOMETERS_UPLAND","metadataID","NA","metadata associated with this data; see METADATA","figshareUnits.20200812"
"PIEZOMETERS_UPLAND","comments","NA","NA","units.20180522"
"PRIMARY_PRODUCTION_BENTHIC","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","depthClass","NA","NA","unitsFix.20190606"
"PRIMARY_PRODUCTION_BENTHIC","depthTop","m","first or only depth","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","benthicRespiration_mgC_m2_h","mgC/m2/h","NA","originalDB.20160217"
"PRIMARY_PRODUCTION_BENTHIC","benthicNPP_mgC_m2_h","mgC/m2/h","NA","originalDB.20160217"
"PRIMARY_PRODUCTION_BENTHIC","benthicGPP_mgC_m2_h","mgC/m2/h","NA","originalDB.20160217"
"PRIMARY_PRODUCTION_BENTHIC","incubationDuration_h","h","NA","originalDB.20160217"
"PRIMARY_PRODUCTION_BENTHIC","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"PRIMARY_PRODUCTION_BENTHIC","comments","NA","NA","originalDB.20160217"
"PROJECTS","projectID","NA","unique project identifier","figshareUnits.20200812"
"PROJECTS","projectName","NA","name of the project","figshareUnits.20200812"
"PROJECTS","description","NA","brief description of the project, including location of files/data if the project is an experiment and not in the database","figshareUnits.20200812"
"PROJECTS","projectLead","NA","Person/people primarily in charge of the project","unitsPROJECTS.20200708"
"PROJECTS","responsiblePI","NA","PI in charge of the project","unitsPROJECTS.20200708"
"PROJECTS","startYear","years","Year the project started","unitsPROJECTS.20200708"
"PUBLICATIONS_PRESENTATIONS","date","YYYY-MM-DD h:mm:ss","Date of the presentation or publication","figshareUnits.20200812"
"PUBLICATIONS_PRESENTATIONS","leadAuthor","NA","NA","originalDB.20160217"
"PUBLICATIONS_PRESENTATIONS","journal_location","NA","journal (if publication) or location (if presentation)","figshareUnits.20200812"
"PUBLICATIONS_PRESENTATIONS","title","NA","title of the presentation or publication","figshareUnits.20200812"
"PUBLICATIONS_PRESENTATIONS","type","NA","paper, presentation, outreach","originalDB.20160217"
"PUBLICATIONS_PRESENTATIONS","citation","NA","full citation","originalDB.20160217"
"RHODAMINE","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"RHODAMINE","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"RHODAMINE","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"RHODAMINE","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"RHODAMINE","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"RHODAMINE","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"RHODAMINE","depthClass","NA","NA","unitsFix.20190606"
"RHODAMINE","depthTop","m","first or only depth","figshareUnits.20200812"
"RHODAMINE","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"RHODAMINE","rhodID","NA","NA","units.20170615"
"RHODAMINE","ppb","ppb","NA","units.20170615"
"RHODAMINE","metadataID","NA","metadata associated with these data; see METADATA","figshareUnits.20200812"
"RHODAMINE","comments","NA","NA","units.20170615"
"RHODAMINE_RELEASE","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"RHODAMINE_RELEASE","siteID","NA","site of the rhodamine release--composed of lakeID and siteName","figshareUnits.20200812"
"RHODAMINE_RELEASE","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"RHODAMINE_RELEASE","siteName","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"RHODAMINE_RELEASE","rhodID","NA","NA","units.20170615"
"RHODAMINE_RELEASE","rhodReleaseDate","YYYY-MM-DD hh:mm","date and time of rhodamine release","figshareUnits.20200812"
"RHODAMINE_RELEASE","depthClass","NA","NA","unitsFix.20190606"
"RHODAMINE_RELEASE","depthTop","m","first or only depth","figshareUnits.20200812"
"RHODAMINE_RELEASE","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"RHODAMINE_RELEASE","crew","initials","person/people in charge of this release","figshareUnits.20200812"
"RHODAMINE_RELEASE","rhodReleaseType","NA","e.g. baseline vs. whole lake release","figshareUnits.20200812"
"RHODAMINE_RELEASE","rhodReleaseVolume","L","how much rhodamine was released","figshareUnits.20200812"
"RHODAMINE_RELEASE","metadataID","NA","metadata associated with these data; see METADATA","figshareUnits.20200812"
"SAMPLES","lakeID","NA","NA","units_20201125"
"RHODAMINE_RELEASE","comments","NA","NA","units.20170615"
"SAMPLES","siteID","NA","site where the sample was taken; see SITES","figshareUnits.20200812"
"SAMPLES","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"SAMPLES","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"SAMPLES","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"SAMPLES","depthClass","NA","NA","originalDB.20160217"
"SAMPLES","depthTop","m","first or only depth","figshareUnits.20200812"
"SAMPLES","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"SAMPLES","crew","initials","person/people taking the sample","figshareUnits.20200812"
"SAMPLES","weather","NA","description of the weather conditions when the sample was taken","figshareUnits.20200812"
"SAMPLES","comments","NA","NA","originalDB.20160217"
"SAMPLES","metadataID","NA","metadata associated with this sample; see METADATA","figshareUnits.20200812"
"SEDIMENT","projectID","NA","project affiliated with this data; see PROJECTS","figshareUnits.20200812"
"SEDIMENT","sampleID","NA","unique string for each sampling event; see SAMPLES","figshareUnits.20200812"
"SEDIMENT","lakeID","NA","lake where the sample was taken; see LAKES","figshareUnits.20200812"
"SEDIMENT","siteName","NA","site within the lake where the sample was taken","figshareUnits.20200812"
"SEDIMENT","dateSample","YYYY-MM-DD","date when the sample was taken","figshareUnits.20200812"
"SEDIMENT","dateTimeSample","YYYY-MM-DD hh:mm:ss","date and time when the sample was taken","figshareUnits.20200812"
"SEDIMENT","depthClass","NA","NA","originalDB.20160217"
"SEDIMENT","depthTop","m","first or only depth","figshareUnits.20200812"
"SEDIMENT","depthBottom","m","last depth if multiple depths combined. Same as depthTop for point samples","figshareUnits.20200812"
"SEDIMENT","wetMass","g","NA","originalDB.20160217"
