projectID,sampleID,lakeID,siteID,dateSet,dateSample,gear,groupName,fishID,fishNum,species,fishLength,standardLength,fishWeight,caughtBy,jumperDescription,useTagMarkRecap,tagID,oldTag,tagApply,tagRecapture,tagApplyType,tagRecaptureType,clipApply,clipRecapture,sex,mortality,removed,otolithSample,tissueSampled,dietSampled,stomachRemoved,gillArchRemoved,pectoralFinRemoved,gonadRemoved,leftEyeRemoved,finClipCollected,photo,gonadWeight,rectalTemp,gonadSqueze,sexualStage_MaierScale,gpsWaypoint,finClipBox,spineSample,scaleSample,comments,entryFile
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_6,6,largemouth_bass,321,NA,370,NA,NA,NA,NA,NA,,900F224000125481,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_7,7,largemouth_bass,280,NA,295,NA,NA,NA,NA,NA,,900F224000125020,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_8,8,largemouth_bass,325,NA,426,NA,NA,NA,NA,NA,,900F224000104617,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_9,9,largemouth_bass,321,NA,430,NA,NA,NA,NA,NA,,900F224000002747,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_10,10,largemouth_bass,322,NA,394,NA,NA,NA,NA,NA,,900F224000002405,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_11,11,largemouth_bass,264,NA,350,NA,NA,NA,NA,NA,900F22400010562,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as a recap but not in the db ,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_12,12,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,900F67000151966,,pit,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_13,13,largemouth_bass,295,NA,NA,NA,NA,NA,NA,NA,,900F224000125147,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_14,14,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,900F224000125397,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no data,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_15,15,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_16,16,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_17,17,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_18,18,largemouth_bass,288,NA,307,NA,NA,NA,NA,NA,900F22400012523,,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as recap but not in the db so switched to apply,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_19,19,largemouth_bass,320,NA,400,NA,NA,NA,NA,NA,,900F224000125295,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_20,20,largemouth_bass,280,NA,268,NA,NA,NA,NA,NA,900F67000152277,,pit,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_21,21,largemouth_bass,250,NA,207,NA,NA,NA,NA,NA,,900F67000093150,,,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228,WL,WholeShoreline,6/5/2019,6/5/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190605_1730_AN_MarkRecap.20120228_22,22,largemouth_bass,295,NA,330,NA,NA,NA,NA,NA,,900F224000125189,,,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-05_1730.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_1,1,largemouth_bass,358,NA,526,NA,NA,NA,NA,NA,,900F224000001936,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_2,2,largemouth_bass,254,NA,202,NA,NA,NA,NA,NA,,900F224000119762,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_3,3,largemouth_bass,357,NA,434,NA,NA,NA,NA,NA,,177417820,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_4,4,largemouth_bass,279,NA,217,NA,NA,NA,NA,NA,,900F224000100660,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_5,5,largemouth_bass,331,NA,379,NA,NA,NA,NA,NA,,177417883,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_6,6,largemouth_bass,350,NA,477,NA,NA,NA,NA,NA,,900F224000002665,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_7,7,largemouth_bass,261,NA,226,NA,NA,NA,NA,NA,,900F224000100623,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_8,8,largemouth_bass,326,NA,450,NA,NA,NA,NA,NA,,900F224000125316,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_9,9,largemouth_bass,334,NA,430,NA,NA,NA,NA,NA,,177417898,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228,WL,WholeShoreline,6/6/2019,6/6/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190606_1040_AN_MarkRecap.20120228_10,10,largemouth_bass,330,NA,466,NA,NA,NA,NA,NA,,900F224000116871,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-06_1040.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_1,1,largemouth_bass,320,NA,415,NA,NA,NA,NA,NA,,900F224000002692,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_2,2,largemouth_bass,323,NA,403,NA,NA,NA,NA,NA,,900F224000104816,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_3,3,largemouth_bass,298,NA,320,NA,NA,NA,NA,NA,,900F224000104886,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_4,4,largemouth_bass,322,NA,390,NA,NA,NA,NA,NA,,900F224000104733,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_5,5,largemouth_bass,322,NA,397,NA,NA,NA,NA,NA,,900F224000104617,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_6,6,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jumped out of live well,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_7,7,largemouth_bass,320,NA,412,NA,NA,NA,NA,NA,,900F224000002603,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_8,8,largemouth_bass,214,NA,197,NA,NA,NA,NA,NA,,900F67000152166,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,recorded as 900F067000152168 but not in db closest option is 900F67000152166,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_9,9,largemouth_bass,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jumped out of live well,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_10,10,largemouth_bass,339,NA,475,NA,NA,NA,NA,NA,,900F224000116745,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228,WL,WholeShoreline,6/26/2019,6/26/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190626_1100_AN_MarkRecap.20120228_11,11,largemouth_bass,295,NA,307,NA,NA,NA,NA,NA,,900F224000125116,,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LongLake2019_WL_2019-06-26_1100.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_1,1,largemouth_bass,327,NA,373,,NA,NA,NA,,,178752160,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,recorded as 1787522160 but not in db so deleted 2nd 2 and it matched by length and weight,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_2,2,largemouth_bass,291,NA,280,,NA,NA,NA,,,900F67000049862,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_3,3,largemouth_bass,345,NA,343,,NA,NA,NA,,,900F224000001834,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_4,4,largemouth_bass,312,NA,350,,NA,NA,NA,,,900F224000125161,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_5,5,largemouth_bass,310,NA,405,,NA,NA,NA,,,900F224000116689,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_6,6,largemouth_bass,261,NA,205,,NA,NA,NA,,,900F67000049838,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Died,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_7,7,largemouth_bass,228,NA,105,,NA,NA,NA,,900F67000152030,,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,recorded as recap but not in db and <250,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_8,8,largemouth_bass,267,NA,246,,NA,NA,NA,,,900F224000100562,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_9,9,largemouth_bass,228,NA,143,,NA,NA,NA,,,900F67000151912,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,recorded as 900F67000151911 but not in db so switch to nearest tag,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_10,10,largemouth_bass,235,NA,167,,NA,NA,NA,,,900F67000093122,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_11,11,largemouth_bass,312,NA,366,,NA,NA,NA,,,900F224000125019,,,,,NA,,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_12,12,largemouth_bass,293,NA,281,,NA,NA,NA,,,900F224000125080,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_13,13,largemouth_bass,332,NA,444,,NA,NA,NA,,,900F224000125004,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_14,14,largemouth_bass,327,NA,420,,NA,NA,NA,,,900F224000125070,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_15,15,largemouth_bass,310,NA,348,,NA,NA,NA,,,900F224000002683,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_16,16,largemouth_bass,314,NA,405,,NA,NA,NA,,,900F224000125353,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_17,17,largemouth_bass,293,NA,290,,NA,NA,NA,,,900F67000093142,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,recorded as 900F67000093142 but no numbers with five 0s in a row so switched to closed match in the db that matched weight and length,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_18,18,largemouth_bass,337,NA,417,,NA,NA,NA,,,900F224000125215,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
3,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228,WL,WholeShoreline,6/28/2019,6/28/2019,AN,MarkRecap.20120228,WL_WholeShoreline_20190628_2036_AN_MarkRecap.20120228_19,19,largemouth_bass,323,NA,356,,NA,NA,NA,,,900F224000104883,,,,,NA,,,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,LongLake2019_WL_2019-06-28_2036.csv
